longitude,countyFIPS,monthlyHoaFee,annualHomeownersInsurance,rentZestimate,livingArea,propertyTaxRate,bathrooms,bedrooms,price,homeType_CONDO,homeType_SINGLE_FAMILY,homeType_OTHER
-149.95256,2020.0,4.0,1961,3051.0,2312.0,1.31,2.0,4.0,467000,0,1,0
-149.95343,2020.0,8.0,1978,3092.0,2335.0,1.31,2.75,5.0,470900,0,1,0
-149.95543,2020.0,8.0,2822,3451.0,2496.0,1.31,2.5,4.0,671800,0,1,0
-149.95377,2020.0,8.0,2712,2820.0,2398.0,1.31,2.0,3.0,645700,0,1,0
-149.95575,2020.0,0.0,2977,3330.0,2290.0,1.31,2.5,3.0,708900,0,1,0
-149.95708,2020.0,0.0,3556,4297.0,3847.0,1.31,3.5,5.0,846600,0,1,0
-149.95757,2020.0,0.0,2434,3508.0,2882.0,1.31,3.0,3.0,579500,0,1,0
-149.95619,2020.0,0.0,2156,3470.0,2108.0,1.31,3.0,4.0,513300,0,1,0
-149.96663,2020.0,0.0,8004,4698.0,5396.0,1.31,4.0,4.0,1905800,0,1,0
-149.9578,2020.0,12.0,1974,2952.0,1692.0,1.31,2.0,3.0,470100,0,1,0
-149.95894,2020.0,12.0,2176,3418.0,2247.0,1.31,2.5,4.0,518100,0,1,0
-149.95839,2020.0,12.0,2105,3286.0,2144.0,1.31,2.5,3.0,501200,0,1,0
-149.97118,2020.0,0.0,4441,4575.0,4342.0,1.31,4.0,4.0,1057400,0,1,0
-149.9774,2020.0,0.0,4203,2479.0,3005.0,1.31,1.75,3.0,1000600,0,1,0
-149.97401,2020.0,0.0,3362,4478.0,4298.0,1.31,3.5,4.0,800400,0,1,0
-149.99812,2020.0,0.0,2378,3533.0,2144.0,1.31,2.0,3.0,566100,0,1,0
-149.99773,2020.0,0.0,2276,3822.0,2640.0,1.31,3.0,5.0,542000,0,1,0
-150.0097,2020.0,0.0,3823,3462.0,4950.0,1.31,2.5,3.0,910200,0,1,0
-150.00247,2020.0,0.0,3113,3911.0,4219.0,1.31,3.0,3.0,741200,0,1,0
-150.00493,2020.0,0.0,3836,5006.0,4575.0,1.31,4.0,5.0,913400,0,1,0
-149.96944,2020.0,0.0,3272,3492.0,2558.0,1.31,3.0,4.0,779000,0,1,0
-149.96944,2020.0,0.0,3673,2746.0,4143.0,1.31,2.0,3.0,874600,0,1,0
-149.97293,2020.0,0.0,1813,2589.0,1548.0,1.31,2.0,2.0,431700,0,1,0
-149.97377,2020.0,0.0,1897,3086.0,1791.0,1.31,2.0,4.0,451700,0,1,0
-149.9723,2020.0,0.0,2047,2923.0,1800.0,1.31,2.0,3.0,487300,0,1,0
-149.9749,2020.0,0.0,1348,2511.0,1144.0,1.31,2.0,3.0,320900,0,1,0
-149.97488,2020.0,0.0,1181,1561.0,1024.0,1.31,1.0,1.0,281300,0,1,0
-149.97566,2020.0,0.0,1213,2453.0,1088.0,1.31,1.0,3.0,288700,0,1,0
-149.97566,2020.0,0.0,1210,2010.0,960.0,1.31,1.0,2.0,288100,0,1,0
-149.97676,2020.0,0.0,1728,2728.0,1472.0,1.31,2.0,3.0,411400,0,1,0
-149.97676,2020.0,0.0,1264,2350.0,1092.0,1.31,1.5,3.0,301000,0,1,0
-149.97754,2020.0,0.0,1725,2633.0,1962.0,1.31,2.0,2.0,410800,0,1,0
-149.97752,2020.0,0.0,2231,3648.0,2400.0,1.31,3.0,4.0,531100,0,1,0
-149.97752,2020.0,0.0,1350,2426.0,1196.0,1.31,1.5,3.0,321500,0,1,0
-149.97752,2020.0,0.0,1574,2426.0,1196.0,1.31,1.5,3.0,374800,0,1,0
-149.97864,2020.0,16.0,1417,2543.0,1196.0,1.31,2.0,3.0,337300,0,1,0
-149.97942,2020.0,0.0,1747,3206.0,1674.0,1.31,2.0,3.0,416000,0,1,0
-149.97942,2020.0,0.0,1788,3038.0,2158.0,1.31,2.0,3.0,425800,0,1,0
-149.9794,2020.0,0.0,1517,2894.0,1776.0,1.31,2.0,3.0,361100,0,1,0
-149.97864,2020.0,0.0,1595,3164.0,1512.0,1.31,2.0,3.0,379700,0,1,0
-149.9806,2020.0,0.0,1618,3288.0,1824.0,1.31,2.0,3.0,385300,0,1,0
-149.98051,2020.0,0.0,1297,2427.0,1040.0,1.31,1.0,3.0,308800,0,1,0
-149.98128,2020.0,0.0,1672,3246.0,1738.0,1.31,2.0,3.0,398000,0,1,0
-149.98128,2020.0,0.0,1626,1886.0,1025.0,1.31,1.0,2.0,387200,0,0,1
-149.9534,2020.0,0.0,1368,2319.0,2380.0,1.31,2.0,2.0,325700,0,1,0
-149.95435,2020.0,0.0,1332,2105.0,1008.0,1.31,1.0,3.0,317200,0,1,0
-149.95503,2020.0,0.0,1887,2914.0,2068.0,1.31,2.0,3.0,449200,0,1,0
-149.95601,2020.0,0.0,1836,3118.0,2016.0,1.31,2.0,4.0,437100,0,1,0
-149.956,2020.0,0.0,1201,2211.0,1008.0,1.31,1.5,3.0,285900,0,1,0
-149.95662,2020.0,0.0,1179,2213.0,1008.0,1.31,1.5,3.0,280700,0,1,0
-149.95753,2020.0,0.0,1238,2206.0,1008.0,1.31,1.5,3.0,294700,0,1,0
-149.95815,2020.0,0.0,1198,2058.0,1008.0,1.31,1.5,3.0,285300,0,1,0
-149.95815,2020.0,0.0,1290,2207.0,1008.0,1.31,1.5,3.0,307200,0,1,0
-149.95906,2020.0,0.0,1416,2061.0,1008.0,1.31,1.5,3.0,337200,0,1,0
-149.95789,2020.0,0.0,1662,2832.0,1570.0,1.31,2.0,3.0,395600,0,1,0
-149.95842,2020.0,0.0,1684,2892.0,1652.0,1.31,2.0,3.0,401000,0,1,0
-149.95654,2020.0,0.0,1919,3152.0,1800.0,1.31,2.5,3.0,457000,0,1,0
-149.95474,2020.0,0.0,1727,2941.0,2042.0,1.31,2.0,3.0,411200,0,1,0
-149.95317,2020.0,0.0,1796,3160.0,1996.0,1.31,2.0,4.0,427500,0,1,0
-149.95245,2020.0,0.0,2008,3372.0,2058.0,1.31,2.5,4.0,478200,0,1,0
-149.95709,2020.0,0.0,1485,2802.0,1396.0,1.31,2.0,3.0,353600,0,1,0
-149.95859,2020.0,0.0,1624,2918.0,1754.0,1.31,2.0,3.0,386700,0,1,0
-149.9587,2020.0,0.0,1624,2908.0,1754.0,1.31,2.0,3.0,386600,0,1,0
-149.9545,2020.0,0.0,1315,2321.0,988.0,1.31,2.0,2.0,313100,0,1,0
-149.95491,2020.0,0.0,1578,2537.0,1441.0,1.31,2.0,3.0,375600,0,1,0
-149.95616,2020.0,0.0,1580,2535.0,1557.0,1.31,2.0,3.0,376200,0,1,0
-149.96579,2020.0,0.0,4821,4357.0,4415.0,1.31,5.0,4.0,1147800,0,1,0
-149.96584,2020.0,0.0,4494,4163.0,4286.0,1.31,4.0,5.0,1069900,0,1,0
-149.95595,2020.0,0.0,1295,2481.0,1276.0,1.31,1.5,3.0,308300,0,1,0
-149.95595,2020.0,0.0,1253,2374.0,1186.0,1.31,1.5,2.0,298400,0,1,0
-149.95595,2020.0,0.0,1393,2630.0,1276.0,1.31,2.0,3.0,331700,0,1,0
-149.95595,2020.0,0.0,1235,2329.0,1276.0,1.31,1.5,2.0,294000,0,1,0
-149.95805,2020.0,0.0,1245,2078.0,1232.0,1.31,1.5,2.0,296400,0,1,0
-149.95555,2020.0,0.0,1470,2606.0,1478.0,1.31,2.0,4.0,350000,0,1,0
-149.95662,2020.0,0.0,1602,3061.0,1686.0,1.31,2.0,3.0,381400,0,1,0
-149.95752,2020.0,0.0,1491,2857.0,1476.0,1.31,2.0,3.0,355100,0,1,0
-149.95738,2020.0,0.0,1528,2917.0,1600.0,1.31,2.0,3.0,363800,0,1,0
-149.95575,2020.0,0.0,1496,2580.0,1584.0,1.31,2.0,4.0,356300,0,1,0
-149.955,2020.0,0.0,1484,2522.0,1488.0,1.31,2.0,3.0,353300,0,1,0
-149.9575,2020.0,0.0,1668,2901.0,1586.0,1.31,2.0,3.0,397200,0,1,0
-149.9584,2020.0,0.0,1777,3149.0,1826.0,1.31,2.0,4.0,423200,0,1,0
-149.95839,2020.0,0.0,1688,3148.0,1826.0,1.31,2.0,3.0,402000,0,1,0
-149.95871,2020.0,0.0,1724,3112.0,1826.0,1.31,2.0,3.0,410400,0,1,0
-149.95868,2020.0,0.0,1647,2845.0,1452.0,1.31,2.0,3.0,392100,0,1,0
-149.95784,2020.0,0.0,1550,2791.0,1416.0,1.31,2.0,3.0,369000,0,1,0
-149.95642,2020.0,0.0,1696,2907.0,1586.0,1.31,2.0,3.0,403800,0,1,0
-149.9552,2020.0,0.0,1633,2557.0,1586.0,1.31,2.0,3.0,388800,0,1,0
-149.95575,2020.0,0.0,1690,2670.0,1881.0,1.31,2.0,4.0,402400,0,1,0
-149.96777,2020.0,0.0,2568,3618.0,2640.0,1.31,3.5,4.0,611500,0,1,0
-149.96927,2020.0,0.0,2733,2664.0,2200.0,1.31,2.5,2.0,650800,0,1,0
-149.96819,2020.0,0.0,2794,2417.0,4368.0,1.31,2.0,3.0,665200,0,1,0
-149.96733,2020.0,0.0,4232,3163.0,3698.0,1.31,3.0,3.0,1007700,0,1,0
-149.96748,2020.0,0.0,1049,2843.0,1537.0,1.31,2.0,2.0,249700,1,0,0
-149.97014,2020.0,0.0,3137,3296.0,4657.0,1.31,5.5,6.0,746900,0,0,1
-149.96704,2020.0,0.0,2599,1227.0,500.0,1.31,1.0,1.0,618900,1,0,0
-149.9692,2020.0,0.0,2085,3269.0,2448.0,1.31,3.5,3.0,496500,0,1,0
-149.96939,2020.0,0.0,2655,3845.0,3387.0,1.31,3.5,4.0,632100,0,1,0
-149.96826,2020.0,0.0,2732,2650.0,3572.0,1.31,5.0,6.0,650400,0,0,1
-149.95563,2020.0,0.0,2281,2807.0,2584.0,1.31,3.0,6.0,543200,0,0,1
-149.95377,2020.0,0.0,1932,2589.0,2296.0,1.31,3.0,6.0,459900,0,0,1
-149.95564,2020.0,0.0,2806,2884.0,3878.0,1.31,4.0,5.0,668200,0,0,1
-149.95695,2020.0,0.0,1900,2519.0,1908.0,1.31,2.0,4.0,452300,0,0,1
-149.95795,2020.0,0.0,2777,2920.0,4273.0,1.31,4.0,6.0,661100,0,0,1
-149.95772,2020.0,0.0,1914,2482.0,2304.0,1.31,2.0,4.0,455600,0,0,1
-149.9535,2020.0,0.0,2130,2157.0,2290.0,1.31,3.0,4.0,507200,0,0,1
-149.95569,2020.0,0.0,1609,2525.0,1250.0,1.31,2.0,2.0,383000,0,1,0
-149.95755,2020.0,0.0,1676,3155.0,1728.0,1.31,2.0,5.0,399100,0,1,0
-149.96011,2020.0,0.0,3375,3984.0,3503.0,1.31,4.0,5.0,803500,0,1,0
-149.9546,2020.0,0.0,1852,2779.0,2122.0,1.31,2.0,5.0,441000,0,1,0
-149.9589,2020.0,0.0,1734,2302.0,1420.0,1.31,1.0,3.0,412800,0,1,0
-149.97475,2020.0,0.0,1580,2658.0,1470.0,1.31,1.5,3.0,376200,0,1,0
-149.97809,2020.0,0.0,2331,3039.0,1997.0,1.31,2.5,4.0,555100,0,1,0
-149.97885,2020.0,0.0,2339,3227.0,2273.0,1.31,2.5,3.0,557000,0,1,0
-149.97475,2020.0,0.0,3351,3523.0,2888.0,1.31,2.5,4.0,797800,0,1,0
-149.97768,2020.0,0.0,2027,3069.0,1986.0,1.31,2.0,3.0,482600,0,1,0
-149.97572,2020.0,0.0,1882,3215.0,1852.0,1.31,3.0,3.0,448100,0,1,0
-149.98186,2020.0,350.0,1194,2314.0,1304.0,1.31,2.0,2.0,284300,1,0,0
-149.98209,2020.0,350.0,1229,2390.0,1304.0,1.31,2.0,2.0,292700,1,0,0
-149.9822,2020.0,0.0,1287,2390.0,1304.0,1.31,2.0,2.0,306500,1,0,0
-149.98195,2020.0,350.0,1204,2314.0,1304.0,1.31,2.0,2.0,286600,1,0,0
-149.98224,2020.0,0.0,1384,2390.0,1304.0,1.31,2.0,2.0,329600,1,0,0
-149.98041,2020.0,0.0,1534,2378.0,1304.0,1.31,2.0,2.0,365300,0,1,0
-149.98041,2020.0,380.0,1331,2353.0,1356.0,1.31,2.0,2.0,316800,1,0,0
-149.9711,2020.0,0.0,1702,2639.0,1344.0,1.31,1.5,5.0,405200,0,1,0
-149.9711,2020.0,0.0,1159,2188.0,900.0,1.31,1.0,2.0,276000,0,1,0
-149.973,2020.0,0.0,1454,2447.0,1008.0,1.31,2.0,3.0,346200,0,1,0
-149.97377,2020.0,0.0,1693,2374.0,1656.0,1.31,2.0,4.0,403100,0,0,1
-149.97188,2020.0,0.0,1584,2656.0,1296.0,1.31,2.0,3.0,377100,0,1,0
-149.97188,2020.0,0.0,2196,3645.0,2636.0,1.31,4.0,4.0,522900,0,1,0
-149.973,2020.0,0.0,1805,2892.0,1534.0,1.31,2.0,3.0,429700,0,1,0
-149.97377,2020.0,0.0,2280,3204.0,2182.0,1.31,3.0,4.0,542800,0,1,0
-149.96832,2020.0,0.0,1801,2988.0,1836.0,1.31,2.0,3.0,428800,0,1,0
-149.96751,2020.0,0.0,3014,4060.0,4128.0,1.31,2.5,5.0,717500,0,1,0
-149.96721,2020.0,0.0,2037,3304.0,2650.0,1.31,2.5,4.0,484900,0,1,0
-149.96896,2020.0,0.0,1640,2656.0,1872.0,1.31,1.5,4.0,390400,0,1,0
-149.96918,2020.0,0.0,1719,2618.0,1296.0,1.31,2.0,3.0,409200,0,1,0
-149.96896,2020.0,0.0,1716,2682.0,1384.0,1.31,2.0,3.0,408600,0,1,0
-149.96936,2020.0,0.0,2218,3320.0,2784.0,1.31,2.5,3.0,528200,0,1,0
-149.95503,2020.0,44.0,4866,3956.0,3483.0,1.31,3.5,4.0,1158500,0,1,0
-149.96025,2020.0,0.0,3654,3142.0,4509.0,1.31,2.0,4.0,870100,0,1,0
-149.9555,2020.0,0.0,1975,3335.0,2348.0,1.31,3.0,5.0,470300,0,1,0
-149.9591,2020.0,0.0,2141,3336.0,2550.0,1.31,3.0,4.0,509700,0,1,0
-149.95627,2020.0,0.0,2115,3007.0,2550.0,1.31,2.0,4.0,503600,0,1,0
-149.95688,2020.0,0.0,2179,2868.0,2749.0,1.31,3.0,2.0,518800,0,1,0
-150.00049,2020.0,0.0,1734,2770.0,1752.0,1.31,2.0,3.0,412800,0,1,0
-149.99765,2020.0,0.0,2300,3288.0,2128.0,1.31,3.5,3.0,547600,0,1,0
-150.00879,2020.0,0.0,2366,4070.0,2682.0,1.31,2.5,3.0,563400,0,1,0
-150.01093,2020.0,0.0,2663,4222.0,3499.0,1.31,3.0,4.0,634100,0,1,0
-150.00902,2020.0,0.0,7710,4701.0,6451.0,1.31,4.0,4.0,1835600,0,1,0
-149.99493,2020.0,0.0,4019,3359.0,3933.0,1.31,2.5,3.0,957000,0,1,0
-149.95552,2020.0,0.0,1858,2920.0,2065.0,1.31,2.0,4.0,442400,0,1,0
-149.9574,2020.0,0.0,1710,2591.0,1478.0,1.31,2.5,3.0,407200,0,1,0
-149.95634,2020.0,0.0,1547,2624.0,1560.0,1.31,2.0,3.0,368300,0,1,0
-149.95477,2020.0,0.0,1973,2985.0,1896.0,1.31,3.0,4.0,469700,0,1,0
-149.95448,2020.0,0.0,1612,2517.0,1590.0,1.31,1.5,3.0,383700,0,1,0
-149.9525,2020.0,0.0,2664,3269.0,3118.0,1.31,2.5,3.0,634300,0,1,0
-149.95761,2020.0,0.0,1979,2870.0,1923.0,1.31,2.0,3.0,471200,0,1,0
-149.95973,2020.0,0.0,1693,2697.0,1650.0,1.31,2.0,3.0,403100,0,1,0
-149.96037,2020.0,0.0,1961,3174.0,2255.0,1.31,3.0,3.0,466900,0,1,0
-149.96248,2020.0,0.0,1645,2686.0,1632.0,1.31,2.0,3.0,391600,0,1,0
-149.9655,2020.0,0.0,2544,3648.0,3644.0,1.31,3.0,4.0,605600,0,1,0
-149.96397,2020.0,0.0,2447,3250.0,2304.0,1.31,3.0,4.0,582600,0,1,0
-149.96402,2020.0,0.0,1752,2849.0,1738.0,1.31,2.0,3.0,417200,0,1,0
-149.96492,2020.0,0.0,1868,3000.0,1940.0,1.31,3.0,4.0,444800,0,1,0
-149.96242,2020.0,0.0,1524,2511.0,1590.0,1.31,1.5,3.0,362900,0,1,0
-149.96223,2020.0,0.0,1958,3212.0,2278.0,1.31,3.0,4.0,466300,0,1,0
-149.9602,2020.0,0.0,1625,2537.0,1432.0,1.31,2.0,3.0,386900,0,1,0
-149.96141,2020.0,0.0,1604,2582.0,1562.0,1.31,2.0,3.0,381900,0,1,0
-149.96648,2020.0,0.0,1711,2812.0,1614.0,1.31,2.0,3.0,407400,0,1,0
-149.96649,2020.0,0.0,1940,3225.0,2184.0,1.31,3.0,3.0,461800,0,1,0
-149.96486,2020.0,0.0,1893,2843.0,2080.0,1.31,2.0,3.0,450800,0,1,0
-149.96211,2020.0,0.0,1824,2864.0,1900.0,1.31,2.0,3.0,434200,0,1,0
-149.95982,2020.0,0.0,1928,2897.0,1806.0,1.31,2.0,4.0,459000,0,1,0
-149.95758,2020.0,0.0,1827,2671.0,1612.0,1.31,2.0,3.0,435000,0,1,0
-149.96274,2020.0,190.0,1291,2509.0,1437.0,1.31,2.0,3.0,307400,0,1,0
-149.96278,2020.0,190.0,1343,2514.0,1437.0,1.31,2.0,3.0,319800,0,1,0
-149.95856,2020.0,0.0,1283,2460.0,1390.0,1.31,2.0,3.0,305500,0,1,0
-149.95856,2020.0,190.0,1318,2470.0,1390.0,1.31,2.0,3.0,313900,0,1,0
-149.95952,2020.0,173.0,1284,2190.0,1242.0,1.31,2.0,3.0,305700,0,0,1
-149.96622,2020.0,0.0,1322,2422.0,1390.0,1.31,2.0,3.0,314800,0,1,0
-149.96484,2020.0,190.0,1302,2489.0,1656.0,1.31,1.5,3.0,310000,0,1,0
-149.95404,2020.0,100.0,4981,5487.0,7004.0,1.31,4.0,5.0,1186000,0,1,0
-149.95177,2020.0,115.0,4050,5364.0,3941.0,1.31,4.5,5.0,964200,0,1,0
-149.95493,2020.0,11.0,4706,4801.0,4446.0,1.31,3.5,4.0,1120400,0,1,0
-149.95753,2020.0,11.0,3743,4374.0,5304.0,1.31,3.0,4.0,891100,0,1,0
-149.9541,2020.0,11.0,2783,3924.0,2908.0,1.31,3.0,4.0,662600,0,1,0
-149.95253,2020.0,11.0,2945,4156.0,3127.0,1.31,3.0,4.0,701200,0,1,0
-149.93832,2020.0,0.0,1667,2971.0,1536.0,1.31,2.0,3.0,396800,0,1,0
-149.93964,2020.0,0.0,1992,3192.0,2184.0,1.31,3.0,4.0,474300,0,1,0
-149.9381,2020.0,0.0,1960,2231.0,2496.0,1.31,2.5,6.0,466600,0,0,1
-149.9437,2020.0,0.0,1840,3188.0,2280.0,1.31,3.0,4.0,438100,0,1,0
-149.9447,2020.0,0.0,2838,3635.0,4844.0,1.31,5.0,6.0,675600,0,0,1
-149.94493,2020.0,0.0,2347,2374.0,3000.0,1.31,4.0,4.0,558800,0,0,1
-149.94043,2020.0,0.0,1745,2949.0,1566.0,1.31,2.0,3.0,415500,0,1,0
-149.94493,2020.0,0.0,2969,3726.0,4688.0,1.31,6.0,6.0,706800,0,0,1
-149.9455,2020.0,0.0,691,1664.0,760.0,1.31,1.0,2.0,164500,1,0,0
-149.9455,2020.0,278.0,640,1664.0,760.0,1.31,1.0,2.0,152300,1,0,0
-149.9455,2020.0,0.0,694,1664.0,760.0,1.31,1.0,2.0,165300,1,0,0
-149.94643,2020.0,0.0,669,1664.0,760.0,1.31,1.0,2.0,159400,1,0,0
-149.94643,2020.0,0.0,690,1664.0,760.0,1.31,1.0,2.0,164200,1,0,0
-149.9455,2020.0,0.0,672,1664.0,760.0,1.31,1.0,2.0,160000,1,0,0
-149.9455,2020.0,0.0,677,1664.0,760.0,1.31,1.0,2.0,161100,1,0,0
-149.9455,2020.0,0.0,694,1664.0,760.0,1.31,1.0,2.0,165300,0,0,1
-149.9455,2020.0,0.0,685,1664.0,760.0,1.31,1.0,2.0,163000,1,0,0
-149.93726,2020.0,0.0,1889,3016.0,1964.0,1.31,2.0,3.0,449700,0,1,0
-149.94162,2020.0,0.0,2003,2896.0,1958.0,1.31,2.0,3.0,477000,0,1,0
-149.94797,2020.0,0.0,2423,3099.0,3188.0,1.31,2.5,3.0,576800,0,1,0
-149.9501,2020.0,0.0,2372,2874.0,3024.0,1.31,5.0,6.0,564700,0,0,1
-149.95155,2020.0,0.0,1906,2636.0,2662.0,1.31,2.5,4.0,453700,0,0,1
-149.94833,2020.0,0.0,2732,2717.0,3802.0,1.31,6.0,6.0,650500,0,0,1
-149.93929,2020.0,0.0,1730,3060.0,1702.0,1.31,3.0,3.0,412000,0,1,0
-149.93776,2020.0,0.0,1838,2948.0,1724.0,1.31,2.0,3.0,437600,0,1,0
-149.93742,2020.0,0.0,1644,2552.0,1572.0,1.31,2.0,4.0,391500,0,0,1
-149.93861,2020.0,0.0,1830,2891.0,1968.0,1.31,2.0,5.0,435600,0,1,0
-149.93987,2020.0,0.0,1342,2228.0,1092.0,1.31,1.0,3.0,319600,0,1,0
-149.94147,2020.0,0.0,1769,2872.0,2184.0,1.31,2.0,4.0,421300,0,1,0
-149.93953,2020.0,0.0,1445,2342.0,1248.0,1.31,1.0,4.0,344000,0,1,0
-149.93904,2020.0,0.0,1139,1965.0,816.0,1.31,1.0,2.0,271100,0,1,0
-149.94072,2020.0,0.0,1337,2122.0,964.0,1.31,1.0,3.0,318300,0,1,0
-149.94286,2020.0,0.0,1606,2595.0,1356.0,1.31,1.5,3.0,382400,0,1,0
-149.94093,2020.0,0.0,1419,2824.0,1520.0,1.31,2.0,3.0,337900,0,1,0
-149.93867,2020.0,0.0,1771,3140.0,2025.0,1.31,3.0,3.0,421600,0,1,0
-149.94388,2020.0,0.0,1860,3283.0,2364.0,1.31,2.5,5.0,442800,0,1,0
-149.94199,2020.0,0.0,1713,2898.0,1776.0,1.31,2.0,3.0,407800,0,1,0
-149.94385,2020.0,0.0,2177,3118.0,2688.0,1.31,2.75,5.0,518300,0,1,0
-149.9429,2020.0,0.0,1767,2963.0,1591.0,1.31,2.0,3.0,420700,0,1,0
-149.94502,2020.0,0.0,2269,2833.0,2845.0,1.31,2.0,3.0,540300,0,1,0
-149.94589,2020.0,0.0,1921,3062.0,2344.0,1.31,2.5,3.0,457400,0,1,0
-149.94504,2020.0,0.0,2622,3971.0,3401.0,1.31,4.0,5.0,624400,0,1,0
-149.94923,2020.0,0.0,639,1766.0,937.0,1.31,1.0,2.0,152200,1,0,0
-149.94888,2020.0,180.0,567,1522.0,721.0,1.31,1.0,1.0,134900,1,0,0
-149.94882,2020.0,180.0,726,1792.0,974.0,1.31,1.0,2.0,172900,1,0,0
-149.95023,2020.0,0.0,2044,2639.0,2524.0,1.31,3.0,4.0,486600,0,0,1
-149.9471,2020.0,0.0,1535,2497.0,1416.0,1.31,1.5,3.0,365500,0,1,0
-149.94806,2020.0,0.0,1637,2705.0,1640.0,1.31,2.0,3.0,389800,0,1,0
-149.94801,2020.0,0.0,2005,2981.0,2750.0,1.31,2.0,4.0,477400,0,1,0
-149.94987,2020.0,0.0,2688,4281.0,3823.0,1.31,4.0,7.0,640000,0,1,0
-149.94806,2020.0,375.0,1214,2404.0,1363.0,1.31,3.0,2.0,289000,0,0,1
-149.94803,2020.0,375.0,1123,2360.0,1421.0,1.31,2.5,2.0,267400,1,0,0
-149.94803,2020.0,375.0,1149,2335.0,1382.0,1.31,2.5,2.0,273500,1,0,0
-149.94803,2020.0,375.0,1150,2491.0,1445.0,1.31,2.5,3.0,273700,1,0,0
-149.92712,2020.0,0.0,2394,3293.0,3002.0,1.31,2.5,3.0,570100,0,1,0
-149.93483,2020.0,0.0,1677,2883.0,2048.0,1.31,2.0,4.0,399400,0,1,0
-149.93274,2020.0,0.0,906,1683.0,626.0,1.31,1.0,2.0,215600,0,1,0
-149.92961,2020.0,0.0,1572,2585.0,1287.0,1.31,2.0,3.0,374400,0,1,0
-149.93652,2020.0,0.0,1456,2495.0,1117.0,1.31,2.0,3.0,346700,0,1,0
-149.93358,2020.0,0.0,1353,2529.0,1542.0,1.31,1.0,3.0,322200,0,1,0
-149.9299,2020.0,0.0,1593,2728.0,1387.0,1.31,2.0,3.0,379300,0,1,0
-149.9333,2020.0,0.0,1326,2191.0,1053.0,1.31,1.0,3.0,315700,0,1,0
-149.93512,2020.0,0.0,1479,2248.0,2042.0,1.31,1.0,3.0,352200,0,1,0
-149.93626,2020.0,0.0,1283,2228.0,1092.0,1.31,1.0,3.0,305400,0,1,0
-149.93427,2020.0,0.0,1321,2228.0,1092.0,1.31,1.0,3.0,314600,0,1,0
-149.93652,2020.0,0.0,1997,2326.0,2190.0,1.31,3.0,3.0,475400,0,0,1
-149.89137,2020.0,0.0,1460,2345.0,1296.0,1.31,1.5,3.0,347600,0,1,0
-149.89653,2020.0,0.0,1654,2524.0,1924.0,1.31,2.0,3.0,393700,0,1,0
-149.89339,2020.0,0.0,1239,2100.0,1040.0,1.31,1.0,3.0,295000,0,1,0
-149.89417,2020.0,0.0,1179,2100.0,1040.0,1.31,1.0,3.0,280800,0,1,0
-149.89742,2020.0,0.0,1774,2513.0,1976.0,1.31,2.0,3.0,422400,0,1,0
-149.89442,2020.0,0.0,1524,2364.0,1562.0,1.31,1.5,3.0,362900,0,1,0
-149.89351,2020.0,0.0,1867,3283.0,2434.0,1.31,2.5,5.0,444600,0,1,0
-149.89604,2020.0,0.0,1576,2383.0,1722.0,1.31,2.0,4.0,375200,0,0,1
-149.89815,2020.0,0.0,1539,2351.0,1500.0,1.31,1.5,3.0,366400,0,1,0
-149.89745,2020.0,0.0,3057,3176.0,1852.0,1.31,2.5,5.0,727800,0,1,0
-149.90004,2020.0,0.0,1471,2440.0,1200.0,1.31,2.0,3.0,350200,0,1,0
-149.90004,2020.0,0.0,1733,2796.0,1911.0,1.31,2.0,4.0,412600,0,1,0
-149.9006,2020.0,0.0,1470,2369.0,1446.0,1.31,1.5,3.0,350000,0,1,0
-149.9006,2020.0,0.0,1522,2553.0,1504.0,1.31,2.0,3.0,362400,0,1,0
-149.90152,2020.0,0.0,1565,2576.0,1852.0,1.31,2.0,3.0,372600,0,1,0
-149.90152,2020.0,0.0,1866,2533.0,2026.0,1.31,2.0,3.0,444300,0,1,0
-149.90211,2020.0,0.0,1628,2764.0,20.0,1.31,2.0,4.0,387700,0,1,0
-149.90211,2020.0,0.0,1719,2885.0,1920.0,1.31,3.0,3.0,409300,0,1,0
-149.90303,2020.0,0.0,1598,2765.0,1516.0,1.31,2.0,4.0,380500,0,1,0
-149.90303,2020.0,0.0,1751,2582.0,1840.0,1.31,2.0,3.0,416800,0,1,0
-149.902,2020.0,0.0,1743,2539.0,1620.0,1.31,2.0,3.0,415000,0,1,0
-149.90004,2020.0,0.0,1751,2538.0,2015.0,1.31,2.0,3.0,417000,0,1,0
-149.9055,2020.0,0.0,1607,2564.0,1618.0,1.31,2.0,3.0,382600,0,1,0
-149.90399,2020.0,0.0,1641,2577.0,1508.0,1.31,2.0,3.0,390800,0,1,0
-149.90381,2020.0,0.0,1596,2592.0,1586.0,1.31,2.0,3.0,380100,0,1,0
-149.90549,2020.0,0.0,1691,2691.0,1627.0,1.31,3.0,3.0,402700,0,1,0
-149.90363,2020.0,0.0,1633,2601.0,1688.0,1.31,2.0,3.0,388700,0,1,0
-149.90488,2020.0,0.0,1708,2885.0,1772.0,1.31,3.0,3.0,406700,0,1,0
-149.90526,2020.0,0.0,1696,2877.0,1794.0,1.31,2.0,4.0,403900,0,1,0
-149.90616,2020.0,0.0,2055,2845.0,2300.0,1.31,2.5,3.0,489400,0,1,0
-149.90671,2020.0,0.0,1684,2688.0,1780.0,1.31,2.5,3.0,400900,0,1,0
